page_id,page_name,disclaimer,amount_spent_eur,number_of_ads_in_library,fb_page,fbad_page,party
105660295711388,Pieter Dijkman VVD kandidaat Provinciale Staten van Noord-Holland,NA,NA,NA,https://www.facebook.com/105660295711388,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105660295711388&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
544720052310663,ChristenUnie Provincie Utrecht,NA,NA,NA,https://www.facebook.com/544720052310663,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=544720052310663&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
174501385922296,ChristenUnie Fryslân,NA,NA,NA,https://www.facebook.com/174501385922296,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=174501385922296&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
207470586040705,ChristenUnie Limburg,NA,NA,NA,https://www.facebook.com/207470586040705,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=207470586040705&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
1513719122247725,ChristenUnie Noord-Holland,NA,NA,NA,https://www.facebook.com/1513719122247725,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1513719122247725&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
1962270687342032,ChristenUnie-SGP Haarlemmermeer,NA,NA,NA,https://www.facebook.com/1962270687342032,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1962270687342032&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
1438634716368426,ChristenUnie-SGP Oudewater,NA,NA,NA,https://www.facebook.com/1438634716368426,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1438634716368426&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
243148232487383,ChristenUnie SGP Rotterdam,NA,NA,NA,https://www.facebook.com/243148232487383,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=243148232487383&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
1120197621364564,Henk Krol,NA,NA,NA,https://www.facebook.com/1120197621364564,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1120197621364564&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,50PLUS
105228219094910,50plus Zuid-Holland,NA,NA,NA,https://www.facebook.com/105228219094910,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105228219094910&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,50PLUS
108387285493926,50PLUS-Overijssel,NA,NA,NA,https://www.facebook.com/108387285493926,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=108387285493926&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,50PLUS
478982942635390,50PLUSFlevoland,NA,NA,NA,https://www.facebook.com/478982942635390,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=478982942635390&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,50PLUS
1525295717743886,SP Noord-Brabant,NA,NA,NA,https://www.facebook.com/1525295717743886,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1525295717743886&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
219315465900,"ROOD, jong in de SP",NA,NA,NA,https://www.facebook.com/219315465900,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=219315465900&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
415242511939767,D66 Dalfsen,NA,NA,NA,https://www.facebook.com/415242511939767,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=415242511939767&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
498631290179145,CDAAchtkarspelen,NA,NA,NA,https://www.facebook.com/498631290179145,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=498631290179145&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
104781687807849,CDA Drents Overijsselse Delta,NA,NA,NA,https://www.facebook.com/104781687807849,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=104781687807849&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
1111353662231954,Sybrand Buma,NA,NA,NA,https://www.facebook.com/1111353662231954,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1111353662231954&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
526682507436451,PvdA Zuid-Holland,NA,NA,NA,https://www.facebook.com/526682507436451,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=526682507436451&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
270919709744419,PvdA Coevorden,NA,NA,NA,https://www.facebook.com/270919709744419,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=270919709744419&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
1551637291831665,PvdA Waalwijk (This Page has been deleted.),NA,NA,NA,https://www.facebook.com/1551637291831665,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1551637291831665&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
110883405741664,PvdA Breda,NA,NA,NA,https://www.facebook.com/110883405741664,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=110883405741664&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
226310417539522,PvdA Noord Holland,NA,NA,NA,https://www.facebook.com/226310417539522,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=226310417539522&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
385731594812535,PvdA Zevenaar,NA,NA,NA,https://www.facebook.com/385731594812535,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=385731594812535&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
109519805323713,Alliantie,NA,NA,NA,https://www.facebook.com/109519805323713,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=109519805323713&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Alliantie
103838582646296,Henriette van Hedel - Alliantie,NA,NA,NA,https://www.facebook.com/103838582646296,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103838582646296&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Alliantie
133724653386228,CDA Gelderland,CDA Gelderland,NA,NA,https://www.facebook.com/133724653386228,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=133724653386228&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
624058687606718,D66 Noord-Holland,D66,NA,NA,https://www.facebook.com/624058687606718,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=624058687606718&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
121867394634298,CDA Fryslân,CDA Fryslân,NA,NA,https://www.facebook.com/121867394634298,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=121867394634298&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
299647013657,D66 Zuid-Holland,D66,NA,NA,https://www.facebook.com/299647013657,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=299647013657&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
146789088709224,D66 Provincie Utrecht,D66,NA,NA,https://www.facebook.com/146789088709224,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=146789088709224&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
644928592236017,VVD Brabant,VVD Brabant,NA,NA,https://www.facebook.com/644928592236017,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=644928592236017&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
907173135967616,D66 Noord-Brabant,D66,NA,NA,https://www.facebook.com/907173135967616,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=907173135967616&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
100598156282247,Volt Brabant,Volt Brabant,NA,NA,https://www.facebook.com/100598156282247,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100598156282247&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Volt Nederland
102905492302806,BBB Boerburgerbeweging Zeeland,BoerBurgerBeweging,NA,NA,https://www.facebook.com/102905492302806,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102905492302806&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,BBB
514602005332873,D66 Limburg,D66,NA,NA,https://www.facebook.com/514602005332873,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=514602005332873&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
105326315333967,Volt Noord-Holland,Volt Noord-Holland,NA,NA,https://www.facebook.com/105326315333967,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105326315333967&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Volt Nederland
374668649274849,D66 Fryslân,D66,NA,NA,https://www.facebook.com/374668649274849,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=374668649274849&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
610533965679052,D66 Provincie Groningen,D66,NA,NA,https://www.facebook.com/610533965679052,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=610533965679052&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
105262589168470,PVVLimburg,Anbi stichting Ondersteuning PVV Limburg,NA,NA,https://www.facebook.com/105262589168470,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105262589168470&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PVV
100367435948605,BBB Boerburgerbeweging Noord-Holland,BoerBurgerBeweging,NA,NA,https://www.facebook.com/100367435948605,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100367435948605&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,BBB
261561310575176,D66 Flevoland,D66,NA,NA,https://www.facebook.com/261561310575176,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=261561310575176&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
114857098583610,D66 Gelderland,D66,NA,NA,https://www.facebook.com/114857098583610,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=114857098583610&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
104517201638527,D66 Drenthe,D66,NA,NA,https://www.facebook.com/104517201638527,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=104517201638527&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
109874178164594,BVNL-Haarlemmermeer,Albertus De Ruiter,NA,NA,https://www.facebook.com/109874178164594,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=109874178164594&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,BVNL
113005505052234,Ronnie Buiks - CDA Brabant,CDA Brabant,NA,NA,https://www.facebook.com/113005505052234,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=113005505052234&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
