X.1,GISCO_ID,CNTR_CODE,LAU_ID,LAU_NAME,POP_2021,POP_DENS_2,AREA_KM2,YEAR,FID,geometry,NUTS3,LAU_CODE,LAU,Registered,Turnout,Invalid,Blank,NLPLAN,OVERIG,LP,SGP,LEF,VVD,D66,SPLINTER,PIRGRO,50PLUS,PVV,NSC,JA21,GL-PvdA,FVD,CDA,BVNL,SP,BBB,CU,SAMEN,Volt,PvdD,DENK,BIJ1,PPBINK,PVDSPO,winner,pvv_100,pvv_100.1,pvv_100.2
282,NL_GM0308,NL,GM0308,Baarn,24868,751.84526404,33.07595484,2021,NL_GM0308,"POLYGON ((3995813.1313000005 3239542.656300001, 3995402.2182 3239624.6644, 3995223.4331 3239293.0928000007, 3994541.614 3239140.4976000004, 3994356.910700001 3240433.1494999994, 3993794.466 3240506.208799999, 3994179.878900001 3243467.5769999996, 3994469.5691 3244333.6019, 3994951.3033000007 3245751.7324, 3997327.5515 3245500.6043, 4000025.2841999996 3245216.9042000007, 4000587.779100001 3244784.5786000006, 4000951.122199999 3245096.5468000006, 4000662.4757000003 3245896.5119000003, 4000990.2766999993 3246217.3367999997, 4002450.6330999993 3245533.5515, 4002097.1910999995 3244114.8466, 4001973.4963000007 3243888.3440000005, 4001875.8715000004 3243519.8002000004, 4002027.593699999 3242859.4649, 4000922.0990999993 3242884.2414999995, 4000533.9066000003 3243000.5453999992, 3997756.286699999 3241434.9847999997, 3997014.581599999 3240712.4319, 3995813.1313000005 3239542.656300001))",NL310,GM0308,Baarn,19501.0,15513.0,32.0,27.0,0.0001941244985117122,0.0,0.0005823734955351365,0.010029765756438462,0.000711789827876278,0.21450757085544195,0.09046201630645788,0.0020706613174582634,0.0008412061602174195,0.009123851430050473,0.16895302187136016,0.11653940727319788,0.008217937103662483,0.17840041413226349,0.021094862171606058,0.0344894525689142,0.0053060696259868,0.026853888960786852,0.02665976446227514,0.020188947845218068,0.0003882489970234244,0.020965445839264914,0.028148052284198265,0.01624174970881325,0.0019412449851171217,0.0003882489970234244,0.0005176653293645658,VVD,16.895302187136014,16.895302187136014,16.895302187136014
283,NL_GM0310,NL,GM0310,De Bilt,43137,643.11178837,67.0754304,2021,NL_GM0310,"POLYGON ((3991756.0912999995 3230443.392000001, 3991185.523600001 3231315.096000001, 3989595.9658000004 3231628.8485000003, 3989418.1119999997 3232031.4224999994, 3989731.3111000005 3232936.7733999994, 3989060.611300001 3233463.7595000006, 3988867.6500000004 3234378.907299999, 3986253.3112000003 3236074.0132, 3987275.6042 3237390.9410999995, 3985581.056399999 3238579.5161000006, 3987336.1720000003 3240356.4738, 3987169.2086999994 3241213.2568999995, 3987602.6810999997 3241305.472100001, 3987772.8906999994 3241284.2360999994, 3992355.3702000007 3240665.3759000003, 3994179.878900001 3243467.5769999996, 3993794.466 3240506.208799999, 3994356.910700001 3240433.1494999994, 3994541.614 3239140.4976000004, 3994541.058599999 3233778.1488000005, 3993771.7183 3233370.943600001, 3993844.2479999997 3232366.7145000007, 3993151.6284 3231980.534499999, 3992730.3652999997 3230428.4635000005, 3991756.0912999995 3230443.392000001))",NL310,GM0310,De Bilt,33039.0,27654.0,42.0,33.0,0.00032633525508539104,0.0,0.0002900757822981254,0.02849994561079082,0.0002900757822981254,0.2042858696834548,0.10591392001160303,0.0009064868196816419,0.0007614489285325791,0.0032633525508539104,0.13220203778237063,0.09753798179774466,0.005402661445302585,0.22459117444432358,0.017295768519525728,0.03462779651183872,0.0030095362413430507,0.02306102469270097,0.02045034265201784,0.021900721563508467,0.00021755683672359405,0.025925523042894957,0.03241596867181551,0.013887378077522753,0.002066789948874143,0.00021755683672359405,0.0006526705101707821,GL-PvdA,13.220203778237064,13.220203778237064,13.220203778237064
284,NL_GM0312,NL,GM0312,Bunnik,15191,404.47194427,37.55761114,2021,NL_GM0312,"POLYGON ((3997167.9230000004 3221684.3828999996, 3996668.629899999 3220362.5341999996, 3996079.0537 3220799.7909999993, 3995710.0732000005 3220731.6536999997, 3994570.206700001 3220521.3466999996, 3993430.2534999996 3222192.1164999995, 3991982.0385999996 3222798.2524999995, 3991850.7430000007 3224407.7925000004, 3991274.1538999993 3224944.1908, 3991260.3510999996 3225682.6964, 3989306.549900001 3226129.8827, 3988819.1931 3227365.5098, 3989116.648 3227604.5635, 3989270.1696000006 3228445.4712000005, 3989159.9015999995 3228977.5219, 3989532.4202999994 3229747.4217000008, 3991860.2347999997 3229461.6261, 3993682.1098999996 3228030.744999999, 3993560.1773000006 3227395.4959999993, 3995295.0934999995 3227147.9264, 3995500.513699999 3226570.2441000007, 3995365.9496 3225148.0660999995, 3995805.6642000005 3224791.8669000007, 3995902.9781 3224186.2687999997, 3995934.044399999 3224164.789000001, 3996574.113399999 3223722.3172999993, 3996211.6591999996 3223177.874500001, 3996686.1154999994 3222147.1073000003, 3997167.9230000004 3221684.3828999996))",NL310,GM0312,Bunnik,12124.0,10744.0,21.0,24.0,0.0006542667539022339,0.0,0.0007477334330311244,0.015515468735395832,0.0005608000747733433,0.17553042340405645,0.10337414711655295,0.000841200112160015,0.0003738667165155622,0.003738667165155622,0.13160108421347788,0.10309374707916628,0.005234134031217871,0.24880829984110664,0.011683334891111318,0.04729413963921862,0.0029909337321244976,0.020001869333582577,0.043555472474062995,0.021310402841387046,0.00028040003738667165,0.024675203290027106,0.027759603701280493,0.005888400785120105,0.002056266940835592,0.0001869333582577811,0.00028040003738667165,GL-PvdA,13.160108421347788,13.160108421347788,13.160108421347788
285,NL_GM0313,NL,GM0313,Bunschoten,21866,626.635807,34.89427153,2021,NL_GM0313,"POLYGON ((4007396.4034 3247674.8369999994, 4006418.3498 3244507.5957999993, 4006564.3553 3244349.4562, 4006166.6833999995 3242882.2749000005, 4004051.5753000006 3243522.4113999996, 4002097.1910999995 3244114.8466, 4002450.6330999993 3245533.5515, 4000990.2766999993 3246217.3367999997, 4001059.0539999995 3247934.5666000005, 4001284.0771999992 3248294.8048, 4002193.1017000005 3248660.6327, 4001944.9590000007 3249558.5527999997, 4003235.002699999 3252189.2512, 4004517.194 3250796.986199999, 4007396.4034 3247674.8369999994))",NL310,GM0313,Bunschoten,16517.0,14246.0,17.0,14.0,0.00021104467112205416,0.0,0.0004924375659514597,0.08279985930355259,0.00021104467112205416,0.10439676398170947,0.01266268026732325,0.00021104467112205416,0.0004924375659514597,0.001055223355610271,0.3368976433345058,0.14519873373197326,0.006472036581076328,0.02940555750967288,0.023074217376011254,0.06563489271895885,0.00408019697502638,0.009074920858248329,0.050369328174463594,0.1089693985226873,0.00035174111853675694,0.003658107632782272,0.004642982764685191,0.008863876187126274,0.0006331340133661625,0.0,0.00014069644741470278,PVV,33.689764333450576,33.689764333450576,33.689764333450576
286,NL_GM0317,NL,GM0317,Eemnes,9247,274.9018912,33.63745502,2021,NL_GM0317,"POLYGON ((3994951.3033000007 3245751.7324, 3996490.969900001 3248932.7915000003, 3997687.6422000006 3251007.060900001, 3998184.3122000005 3251868.4970999993, 4000867.6175999995 3251176.1871000007, 4002973.508300001 3252483.4716, 4003235.002699999 3252189.2512, 4001944.9590000007 3249558.5527999997, 4002193.1017000005 3248660.6327, 4001284.0771999992 3248294.8048, 4001059.0539999995 3247934.5666000005, 4000990.2766999993 3246217.3367999997, 4000662.4757000003 3245896.5119000003, 4000951.122199999 3245096.5468000006, 4000587.779100001 3244784.5786000006, 4000025.2841999996 3245216.9042000007, 3997327.5515 3245500.6043, 3994951.3033000007 3245751.7324))",NL310,GM0317,Eemnes,7473.0,6461.0,16.0,7.0,0.00015532774153463808,0.0,0.00046598322460391424,0.005902454178316247,0.0,0.22522522522522523,0.06554830692761728,0.001863932898415657,0.0,0.005281143212177695,0.23578751164958062,0.1219322771046909,0.009319664492078284,0.12333022677850264,0.023765144454799627,0.03945324634979808,0.008543025784405094,0.023609816713264987,0.05265610438024231,0.013668841255048152,0.00046598322460391424,0.013668841255048152,0.022988505747126436,0.004659832246039142,0.0013979496738117428,0.0,0.00031065548306927616,PVV,23.57875116495806,23.57875116495806,23.57875116495806
287,NL_GM0321,NL,GM0321,Houten,50146,849.79826064,59.00929941,2021,NL_GM0321,"POLYGON ((3995272.7847000007 3217362.5942, 3994544.0505 3218205.917300001, 3993937.1620000005 3218290.3562000003, 3993511.4484 3217991.8563, 3992665.4439000003 3216735.1992000006, 3991777.2249 3216329.136499999, 3990949.2032999992 3216581.8243000004, 3990002.0045999996 3217344.3135, 3989736.748400001 3217505.7924000006, 3989508.8336999994 3217599.9985000007, 3989270.6432000007 3217666.8989000004, 3988730.579399999 3217748.3025, 3988432.7290000003 3217843.4192999993, 3988069.4124999996 3218079.9590000007, 3987862.404100001 3218359.7573000006, 3987697.2334000003 3218853.2982, 3987563.3105999995 3220132.9420999996, 3987443.0086000003 3220447.806399999, 3987303.6766 3220618.368899999, 3987092.681 3220770.3582000006, 3986109.3095999993 3221193.2661000006, 3986868.7946000006 3223905.2709, 3986545.5711000003 3224714.1436, 3987099.5716999993 3226496.1964, 3986894.6459 3226844.568600001, 3987019.0054 3227283.2189000007, 3988302.1905000005 3226939.5505999997, 3988621.2766999993 3227269.7710999995, 3988819.1931 3227365.5098, 3989306.549900001 3226129.8827, 3991260.3510999996 3225682.6964, 3991274.1538999993 3224944.1908, 3991850.7430000007 3224407.7925000004, 3991982.0385999996 3222798.2524999995, 3993430.2534999996 3222192.1164999995, 3994570.206700001 3220521.3466999996, 3995206.7514999993 3219914.8658000007, 3995324.1108 3219021.1324000005, 3995587.4826999996 3218852.066400001, 3996274.4882999994 3218411.1777, 3995506.286699999 3217606.969799999, 3995272.7847000007 3217362.5942))",NL310,GM0321,Houten,38211.0,32363.0,51.0,49.0,0.00034094783498124785,0.0,0.00040293835043238383,0.020611846387502714,0.00018597154635340794,0.19235656944487495,0.08802653194061309,0.0013637913399249914,0.0004959241236090878,0.0039054024734215664,0.1806713572823358,0.11679013110994017,0.006849951957350525,0.19068282552769425,0.01509469051235161,0.0343737408176549,0.0041533645352261105,0.023184452778724857,0.026717912159439607,0.037504261847937266,0.00034094783498124785,0.022409571335585656,0.020735827418404983,0.00970151566810278,0.002665592164398847,0.00015497628862783995,0.0002789573195301119,VVD,18.06713572823358,18.06713572823358,18.06713572823358
288,NL_GM0331,NL,GM0331,Lopik,14467,183.28903304,78.92998157,2021,NL_GM0331,"POLYGON ((3972486.9746000003 3216648.2843999993, 3972286.5341999996 3216343.0408999994, 3972061.5843 3216118.290100001, 3971809.7646999992 3215926.8906999994, 3971531.6285999995 3215799.883300001, 3970270.9795999993 3215588.9866000004, 3969072.5023999996 3215453.1334000006, 3968748.8523999993 3217267.2332000006, 3968143.9088000003 3218767.8257999998, 3967070.8148999996 3219902.6421000008, 3966527.5906000007 3221027.240599999, 3971659.3641 3223352.0425000004, 3972511.2226 3223281.963300001, 3975286.1689 3223770.6328, 3977758.6086999997 3224207.4177, 3979487.6622 3224460.6414, 3980282.223200001 3222152.3058, 3980912.5129000004 3222113.3038999997, 3982153.4431999996 3220486.0745, 3980702.3707999997 3219412.4431, 3979821.4773999993 3218229.1817000005, 3979084.7763 3218353.073000001, 3978098.655099999 3219180.147500001, 3977449.3707999997 3219237.0549999997, 3976855.6882000007 3218877.752699999, 3975559.5353999995 3217520.5467000008, 3974939.4409 3217535.3551000003, 3974856.8067000005 3217579.9477999993, 3974058.4177 3218010.901799999, 3973471.6132999994 3217959.904100001, 3972486.9746000003 3216648.2843999993))",NL310,GM0331,Lopik,11411.0,9538.0,14.0,16.0,0.00042069835927639884,0.0,0.0,0.07761884728649558,0.0,0.15155658392932267,0.029448885149347917,0.001051745898190997,0.0005258729490954985,0.004101809002944889,0.2898611695414388,0.11874211190576357,0.009781236853176273,0.05479596129575095,0.022822885990744637,0.05626840555321834,0.006625999158603281,0.015881363062684055,0.09160706773243585,0.04028186790071519,0.00010517458981909971,0.007572570466975179,0.01093815734118637,0.008413967185527976,0.0009465713083718974,0.00010517458981909971,0.0005258729490954985,PVV,28.98611695414388,28.98611695414388,28.98611695414388
289,NL_GM0335,NL,GM0335,Montfoort,13917,363.61705528,38.27378226,2021,NL_GM0335,"POLYGON ((3977758.6086999997 3224207.4177, 3975286.1689 3223770.6328, 3972511.2226 3223281.963300001, 3971793.3144000005 3224924.3424999993, 3972725.6206 3225029.4221, 3973045.9451 3225343.0909, 3972254.9059999995 3226588.3145000003, 3972446.0654000007 3227274.2772000004, 3971918.4163000006 3228088.0261000004, 3971048.272 3227754.2084999997, 3969394.8850999996 3229454.0835999995, 3969774.4647000004 3230010.0194000006, 3971790.812999999 3230090.6878999993, 3974108.1786 3230858.8486, 3975672.2949 3229334.8879000004, 3978389.744000001 3229123.6537999995, 3979551.184699999 3228482.5601000004, 3979036.8603000008 3227782.315300001, 3977708.6294 3227598.1225000005, 3976804.3761 3226197.1460999995, 3976971.6893000007 3225093.6393999998, 3977682.3819999993 3225025.5483, 3977758.6086999997 3224207.4177))",NL310,GM0335,Montfoort,10699.0,9337.0,22.0,8.0,0.000322338025142366,0.0,0.0005372300419039433,0.05716127645857957,0.00021489201676157732,0.20339529386483293,0.05168153003115934,0.0007521220586655206,0.00042978403352315463,0.003975502310089181,0.23047168797679166,0.12538949178038036,0.007091436553132051,0.09423014934995165,0.015902009240356722,0.04888793381325884,0.005264854410658644,0.021274309659396154,0.0633931449446653,0.0322338025142366,0.0005372300419039433,0.014827549156548834,0.010314816804555711,0.010314816804555711,0.0009670140754270979,0.0,0.00042978403352315463,PVV,23.047168797679166,23.047168797679166,23.047168797679166
290,NL_GM0339,NL,GM0339,Renswoude,5444,293.89155208,18.5238397,2021,NL_GM0339,"POLYGON ((4016343.4341 3231038.3258999996, 4016521.6305 3230498.8983999994, 4016389.8330000006 3230061.886499999, 4016974.6382 3227960.4309, 4016486.3746000007 3224719.2119999994, 4015618.9389999993 3224781.5330999997, 4015195.4393000007 3224127.2107999995, 4014443.2775999997 3223871.9924, 4013711.2928 3224706.5237000007, 4013525.4690000005 3225518.6546, 4012422.7864999995 3225875.0700000003, 4012427.0139000006 3227500.6897, 4013450.6887999997 3228230.9329000004, 4014295.8156000003 3228148.1928000003, 4014784.5484999996 3228586.3944000006, 4014771.0109 3229153.216499999, 4015381.7512 3229531.102, 4015442.7414999995 3230222.1302000005, 4015033.3867000006 3230763.9157, 4015727.8342000004 3230885.8947, 4015886.7705000006 3230676.6644, 4016050.7534999996 3230724.0496999994, 4015987.9120000005 3230955.433599999, 4016343.4341 3231038.3258999996))",NL310,GM0339,Renswoude,4092.0,3579.0,6.0,5.0,0.0005605381165919282,0.0,0.0,0.21384529147982062,0.0002802690582959641,0.12443946188340807,0.015975336322869956,0.0011210762331838565,0.0005605381165919282,0.0011210762331838565,0.2365470852017937,0.0922085201793722,0.010089686098654708,0.038957399103139015,0.017376681614349777,0.054652466367713,0.002242152466367713,0.00952914798206278,0.12696188340807174,0.038957399103139015,0.0005605381165919282,0.0036434977578475337,0.008688340807174889,0.0016816143497757848,0.0,0.0,0.0,PVV,23.654708520179373,23.654708520179373,23.654708520179373
291,NL_GM0340,NL,GM0340,Rhenen,20119,459.58597072,43.77635803,2021,NL_GM0340,"POLYGON ((4019059.823999999 3212788.3247999996, 4018731.2761000004 3213009.8189000003, 4018178.4431 3213500.920499999, 4017790.2163999993 3213695.8796999995, 4015964.2163999993 3214302.481899999, 4014434.5058999993 3215866.4382000007, 4012822.276900001 3216514.5326000005, 4011225.3334 3217730.8178000003, 4010535.7535999995 3217792.0266999993, 4010676.5067999996 3218347.444, 4011019.4214999992 3218357.511, 4011419.0524000004 3219029.8145000003, 4011846.2149 3219227.3093, 4013159.907400001 3221539.5111, 4014393.0683999993 3220828.7478, 4015696.6374999993 3219313.667300001, 4016237.6109999996 3219578.3828, 4016955.5327000003 3218964.2507000007, 4018374.5528999995 3220206.1865, 4018559.597100001 3219257.213300001, 4019387.6270000003 3218445.157400001, 4019830.2795 3218084.956599999, 4019997.8575 3217058.1399000008, 4020586.5527 3216095.9463, 4020270.7847000007 3215306.9516000003, 4020570.1301000006 3213955.6149000004, 4019059.823999999 3212788.3247999996))",NL310,GM0340,Rhenen,15569.0,12867.0,15.0,20.0,0.00015586034912718204,0.0,0.0007793017456359103,0.15313279301745636,0.00038965087281795513,0.1423004987531172,0.04582294264339152,0.0009351620947630922,0.0009351620947630922,0.0012468827930174563,0.23815461346633415,0.10232231920199501,0.006156483790523691,0.12086970074812968,0.01753428927680798,0.03678304239401496,0.0038965087281795513,0.015741895261845388,0.034912718204488775,0.036471321695760596,0.0004675810473815461,0.011845386533665835,0.014962593516209476,0.012001246882793018,0.0015586034912718205,0.0,0.0006234413965087282,PVV,23.815461346633416,23.815461346633416,23.815461346633416
292,NL_GM0342,NL,GM0342,Soest,46606,1002.84862977,46.47361388,2021,NL_GM0342,"POLYGON ((3995813.1313000005 3239542.656300001, 3997014.581599999 3240712.4319, 3997756.286699999 3241434.9847999997, 4000533.9066000003 3243000.5453999992, 4000922.0990999993 3242884.2414999995, 4000564.3193999995 3242054.5692999996, 4000599.8807999995 3241701.2946000006, 4001332.6560999993 3241334.6371999998, 4001513.4810000006 3240598.009299999, 4002282.9296000004 3240485.629899999, 4003066.8399 3239558.749, 4002619.564200001 3238144.103, 4002223.627800001 3237743.628900001, 4001612.196900001 3235513.5067, 4001520.372300001 3234425.2584000006, 3999708.8356 3232628.0185000002, 3999197.3839 3232805.2696, 3998728.2346 3233153.8926999997, 3998058.4892999995 3232930.048699999, 3997465.132200001 3234651.8373000007, 3996935.366699999 3234459.0985000003, 3996655.876599999 3235221.9384000003, 3996467.317500001 3235736.7597000003, 3996391.7117 3236027.6329999994, 3996547.4431 3236482.5516999997, 3996466.8652 3237178.037900001, 3995813.1313000005 3239542.656300001))",NL310,GM0342,Soest,36707.0,29886.0,61.0,53.0,0.000571006314658068,0.0,0.00040306328093510683,0.014846164181109768,0.0005374177079134758,0.20384925433293027,0.0826279725916969,0.0016794303372296116,0.0006045949214026602,0.004299341663307806,0.20280800752384792,0.12249764879752788,0.006986430202875185,0.1500738949348381,0.018104259035335215,0.03473061937390837,0.004131398629584845,0.020824936181647186,0.026131936047292758,0.02132876528281607,0.0005038291011688835,0.020119575440010747,0.028516727126158808,0.03039768910385597,0.00255273411258901,0.00033588606744592236,0.0005374177079134758,VVD,20.280800752384792,20.280800752384792,20.280800752384792
293,NL_GM0344,NL,GM0344,Utrecht,357597,3601.13621743,99.30115897,2021,NL_GM0344,"POLYGON ((3991756.0912999995 3230443.392000001, 3991860.2347999997 3229461.6261, 3989532.4202999994 3229747.4217000008, 3989159.9015999995 3228977.5219, 3989270.1696000006 3228445.4712000005, 3989116.648 3227604.5635, 3988819.1931 3227365.5098, 3988621.2766999993 3227269.7710999995, 3988302.1905000005 3226939.5505999997, 3987019.0054 3227283.2189000007, 3986035.9419 3227654.9516000003, 3985517.3320000004 3226883.507099999, 3984997.1961000003 3227858.711100001, 3983195.0604 3228207.0966999996, 3982729.1986 3227218.220899999, 3982408.0986 3224453.4968999997, 3981517.339400001 3225074.6915000007, 3980167.2544 3227719.4449000005, 3979551.184699999 3228482.5601000004, 3978389.744000001 3229123.6537999995, 3978880.9663999993 3231508.9146999996, 3978231.9723000005 3231918.476, 3977917.159600001 3232949.1674000006, 3976974.5336000007 3233122.3781000003, 3976974.3994999994 3233534.704, 3977381.4882999994 3234253.1808, 3976803.4496999998 3235511.4169999994, 3977165.0250000004 3236257.6805000007, 3979099.227600001 3237436.3255000003, 3979909.4387 3235906.1899999995, 3981081.8055000007 3234651.967, 3982101.8671000004 3235893.402899999, 3983055.241699999 3235158.4473, 3984005.482000001 3235482.8094999995, 3984891.6909 3236349.732000001, 3985829.3913000003 3235759.3553, 3986253.3112000003 3236074.0132, 3988867.6500000004 3234378.907299999, 3989060.611300001 3233463.7595000006, 3989731.3111000005 3232936.7733999994, 3989418.1119999997 3232031.4224999994, 3989595.9658000004 3231628.8485000003, 3991185.523600001 3231315.096000001, 3991756.0912999995 3230443.392000001))",NL310,GM0344,Utrecht,262533.0,209572.0,386.0,377.0,0.0005220081509896604,0.0,0.0004549612325139242,0.0028734393632458373,0.0006273675943086744,0.11244726041502043,0.11524886379418511,0.0015995479122068493,0.0012116335981686612,0.0022843842937804405,0.09913365803198138,0.07073449899190169,0.004161698011101054,0.3492617655369261,0.0125042502957248,0.017657284887145668,0.0024280562619427323,0.020722286874607896,0.009726592244587159,0.01409422007672083,0.00020592982103261832,0.046070811124041586,0.04339851251622296,0.058843249093669336,0.011857726438994487,0.00021071888663802806,0.00042622683888146585,GL-PvdA,9.913365803198138,9.913365803198138,9.913365803198138
